dataset,individual,subtype,age,subsource,ncells,log10_total,AGG_pos_lin,AGG_pos_log,AGG_sign_lin,AGG_sign_log,CELL_pos_lin,CELL_pos_log,CELL_sign_lin,CELL_sign_log
Velmeshev,RL2130,L6,13.994520547945205,Herring,74,6.315337114876633,107843.06714529483,2400.9442699972037,70052.46328267356,837.6427596376542,106204.29802830292,1516.4695424037807,67911.94284281998,721.7308223308736
Velmeshev,RL2131,L2-3,16.994520547945207,Herring,685,7.2480630848754295,121606.83422625798,2620.547232613293,94275.74880446907,1109.4010539771477,120730.05230534184,1869.6993361344444,93051.34960954092,1072.7883497550192
Velmeshev,RL2131,L4,16.994520547945207,Herring,273,6.799583410703199,118729.97274958978,2589.4904215702263,89979.137790465,1064.5810608884592,118503.88716239427,1785.5053480928639,89860.01472884562,1020.365254599834
Velmeshev,RL2131,L5,16.994520547945207,Herring,31,5.806482517545681,107127.85706788438,2324.8785239911676,68114.55156859252,767.0528564365661,106996.94322404308,1577.4121617241763,68034.81004544276,712.6677407173615
Velmeshev,RL2131,L5-6-IT,16.994520547945207,Herring,31,5.7976227273957575,104865.44313201657,2384.140855682511,71083.63924747641,927.2821041271684,105711.01560515515,1561.043602186198,71448.32351851962,814.3473866237181
Velmeshev,RL2131,L6,16.994520547945207,Herring,118,6.3782974019366145,106692.69274635075,2395.391504375977,67706.36263087118,833.3829094312479,105951.50472301416,1509.198027097145,66510.28389523702,734.0534988409518
Velmeshev,RL2132,L2-3,24.994520547945207,Herring,1125,7.215387223485102,126811.43328464936,2641.8200963007207,100527.5474527207,1169.7403804166354,126146.32345308727,1603.8842514467701,99480.1974742325,1007.2372023727547
Velmeshev,RL2132,L4,24.994520547945207,Herring,247,6.573917873112555,119223.08553541834,2648.9631792167015,91170.80794824263,1125.5552149427976,119416.00778071831,1639.4732100371634,91633.10428926967,1004.1706753322612
Velmeshev,RL2132,L5,24.994520547945207,Herring,23,5.337003762082101,104391.88127752951,2330.786906746118,66401.74400275189,843.3666118515852,104276.31374432726,1221.5708458562624,66403.8680485273,618.1979173706424
PsychAD,Donor_100,EN_L2_3_IT,21.0,PSYCHAD,442,7.1729960990707955,101098.53180897227,2459.766318524106,79835.24249134373,1063.3540013813542,99885.23512329478,1752.5800039171722,78099.78849675375,999.9966173492562
PsychAD,Donor_100,EN_L3_5_IT_2,21.0,PSYCHAD,44,6.020220777260005,100903.88755209003,2470.349271780682,79742.9458429067,1111.4824486584332,100645.2568825071,1700.0973782710469,79376.999959237,1026.2005203325134
PsychAD,Donor_100,EN_L3_5_IT_3,21.0,PSYCHAD,39,6.138471645335286,98405.59239880258,2401.8449241929966,75525.46720708696,1021.230273028286,97410.42188602638,1744.398497308281,74390.3423452781,971.1017283586777
PsychAD,Donor_1152,EN_L2_3_IT,18.0,PSYCHAD,283,6.991658116678408,103427.5321299091,2453.0062329205407,82153.06681867458,1068.2867500568989,101790.61732683404,1785.1464455727676,79977.0438193123,1018.1812625173195
PsychAD,Donor_1152,EN_L3_5_IT_1,18.0,PSYCHAD,26,5.88007867026788,92566.93354162294,2378.1087187801377,69441.46521026977,983.4276499730455,92183.40096865321,1750.6486195645516,69115.56176175796,949.8302252560032
PsychAD,Donor_1152,EN_L3_5_IT_2,18.0,PSYCHAD,63,6.208326048847411,103313.47020609376,2460.4269218097297,82628.0368642453,1119.7626904008403,102906.65562880962,1744.0697218041696,82113.20043277399,1052.4656286261518
PsychAD,Donor_1152,EN_L3_5_IT_3,18.0,PSYCHAD,57,6.32568946951824,101003.19840989915,2399.6297670620415,77693.47025321778,1028.7349653119265,99821.84677771234,1810.2563804141882,76293.12394154916,1004.1690262675637
PsychAD,Donor_1159,EN_L2_3_IT,19.0,PSYCHAD,25,6.054288552908092,98146.92265871639,2454.197781510822,75142.07093431424,1057.567856609733,96954.94904150644,1864.579778668872,73699.71321275648,1003.9898428808477
PsychAD,Donor_1185,EN_L2_3_IT,26.0,PSYCHAD,182,6.686683717363661,91467.68274028393,2410.924481480586,70065.17502655898,974.9476383640902,90008.48795695155,1678.9551355348358,68397.3396663288,922.799742231749
PsychAD,Donor_1185,EN_L3_5_IT_1,26.0,PSYCHAD,25,5.639633885315905,82738.58799223477,2313.7403214264996,59263.21675892798,882.5843682199528,81876.96211114235,1486.8716360042467,58465.094170949866,796.902491453313
PsychAD,Donor_1185,EN_L3_5_IT_2,26.0,PSYCHAD,28,5.643167330253651,88309.67725531336,2388.1129460157986,66875.32391618496,1003.2180477837817,86516.8904581259,1521.0000396873363,65090.40850351617,882.9601821460961
PsychAD,Donor_1185,EN_L3_5_IT_3,26.0,PSYCHAD,43,5.960420828418221,87366.23390969684,2366.9930957890087,64671.01441240578,946.1023184778093,85714.4863554147,1570.1286120283962,62973.982341016905,858.3034383628266
PsychAD,Donor_1204,EN_L2_3_IT,18.0,PSYCHAD,454,7.0212728410202985,106122.34823656602,2440.2136107461943,83590.66639051314,1076.281018109514,103869.22499759737,1639.2603140209328,80582.83878111094,969.9471303796897
PsychAD,Donor_1204,EN_L3_5_IT_2,18.0,PSYCHAD,20,5.604692507015239,107284.55745559624,2418.6422632463245,86302.86378230069,1156.1798443082625,106647.87848429824,1677.0636704779856,85703.58190600672,1042.4144602287597
PsychAD,Donor_1204,EN_L3_5_IT_3,18.0,PSYCHAD,32,5.885804901090275,102788.60113342978,2389.520515282234,78749.3581212289,1041.0287449644632,101509.91917363109,1613.8284785061724,77240.63716762727,935.8955346292151
PsychAD,Donor_1242,EN_L2_3_IT,26.0,PSYCHAD,59,6.46876266588881,99383.31411653613,2467.748601751352,77462.02455414418,1039.5694607018434,98329.8645481428,1884.7737159275016,75653.32211519622,1015.9433555658821
PsychAD,Donor_1242,EN_L3_5_IT_1,26.0,PSYCHAD,26,5.960250482520357,91638.22363070105,2424.0047356311175,68077.21775820859,990.3548479054266,90452.75407199576,1816.4819248033202,66898.56926162721,971.5221257651011
PsychAD,Donor_1242,EN_L3_5_IT_2,26.0,PSYCHAD,54,6.267181822697984,101015.3233338127,2527.9614534483107,79899.06121061518,1120.2167152989643,100316.98470738487,1904.6608084132479,79234.46378730203,1110.9815172163
PsychAD,Donor_1242,EN_L3_5_IT_3,26.0,PSYCHAD,63,6.4601980501167215,96891.78324593122,2459.399392156598,73703.29835278059,1011.0776932627467,96167.9208254268,1899.4839543875883,72815.2980408732,1014.3948901846924
PsychAD,Donor_1330,EN_L2_3_IT,15.0,PSYCHAD,32,5.610256550087056,91791.8742350731,2377.262780386254,69087.89182805132,969.9029700848598,89349.32328707307,1224.9576417415442,66299.71963446584,706.9293233777826
PsychAD,Donor_1330,EN_L3_5_IT_1,15.0,PSYCHAD,27,5.648418563593011,84795.42825161022,2348.3656386397906,61813.100145355245,927.3699478869462,84130.83757695643,1421.8183002495405,61273.48025216514,788.463885377156
PsychAD,Donor_1330,EN_L3_5_IT_2,15.0,PSYCHAD,82,6.070832544830784,94568.468860317,2429.290276782332,73662.5513206992,1015.8685024969429,93032.58528501603,1463.627197457798,71965.63724866364,881.5058148439684
PsychAD,Donor_1330,EN_L3_5_IT_3,15.0,PSYCHAD,68,6.148711523227711,90992.34023848054,2379.6010742840913,68293.92346032965,959.2725123827162,89711.60284998427,1563.1020791085073,66948.90254118457,871.1684608358321
PsychAD,Donor_1355,EN_L2_3_IT,22.0,PSYCHAD,286,7.076909564602596,91493.75672266862,2452.693678809932,69890.30905870674,1019.5563830659781,89661.14805605373,1846.98306845825,67691.9697282318,995.0373918481193
PsychAD,Donor_1406,EN_L2_3_IT,13.0,PSYCHAD,327,7.086620542681461,105356.15371754103,2403.0327920089658,83549.34398380623,1046.0708860198083,104292.22696923424,1767.8554815827947,82091.6446236214,1002.58226924161
PsychAD,Donor_1406,EN_L3_5_IT_2,13.0,PSYCHAD,24,5.739389570065316,107606.09432919962,2374.761577146319,87208.42871226111,1114.0483511199495,106863.73060109916,1681.557238420587,86102.82685379035,1029.9778415857045
PsychAD,Donor_1406,EN_L3_5_IT_3,13.0,PSYCHAD,26,5.946207045403888,102418.21821384113,2335.043949169272,79166.6618941171,1022.022169415202,101307.94871062378,1723.9188147488662,77742.41554785364,971.1368205065536
PsychAD,Donor_163,EN_L2_3_IT,13.0,PSYCHAD,57,6.140977907835165,108488.89958460972,2366.657184282296,86574.3384556218,1052.6619619435323,108379.93207056184,1508.9731168342037,86484.2774016926,891.8363965253361
PsychAD,Donor_163,EN_L3_5_IT_3,13.0,PSYCHAD,24,5.570750697755022,106556.20874556652,2257.9551296567242,83321.04064518296,1018.2515511849133,106589.20474996611,1323.5742227552334,83510.6215121235,799.1586870783606
PsychAD,Donor_173,EN_L2_3_IT,24.0,PSYCHAD,101,6.45412501114282,94024.93231487293,2470.9208137245682,72059.21749197961,1013.0483902685271,91364.9073047883,1622.9214364557843,67872.42054458546,889.4485302787291
PsychAD,Donor_180,EN_L2_3_IT,20.0,PSYCHAD,197,6.836581640541207,88863.99223749792,2417.889784327789,67645.6753098561,988.4476629741868,86668.93353792792,1748.6354259744387,65180.08889105794,946.5915536273901
PsychAD,Donor_180,EN_L3_5_IT_1,20.0,PSYCHAD,56,6.246867475909535,83251.53000298326,2373.68947232034,60608.64924693012,923.8192724216956,81134.91237943784,1675.9348513832404,58217.84063662917,867.9286200036124
PsychAD,Donor_180,EN_L3_5_IT_2,20.0,PSYCHAD,91,6.389323642635551,89513.24811056559,2422.8330958241277,68328.65500830255,1013.1821405298078,87329.72063636169,1690.5822552557568,66179.30268488791,963.09146710117
PsychAD,Donor_180,EN_L3_5_IT_3,20.0,PSYCHAD,100,6.532791820949622,86908.73580065786,2369.2344874913288,64296.43197337866,944.1285557229279,84092.43982564226,1682.4894992719314,61371.489737152166,890.8486541597645
PsychAD,Donor_240,EN_L6B,18.0,PSYCHAD,24,5.988085165945853,89152.47492625196,2273.720728744991,58405.120594304164,770.7689752948195,87747.67466518858,1595.559225224705,56701.33606180444,710.8396264866834
PsychAD,Donor_267,EN_L2_3_IT,27.0,PSYCHAD,47,6.2694258430960605,86810.49369644598,2443.380326743016,65512.75984064702,1011.5638429940909,85520.34321358116,1853.0945883109255,63836.21609927669,993.4200130071983
PsychAD,Donor_314,EN_L2_3_IT,25.0,PSYCHAD,94,6.722785899008147,105139.20501953014,2436.2080290203367,83548.1945984091,1064.8753557932796,104240.36991387939,1903.180903509256,82360.75488984025,1043.2233427612307
PsychAD,Donor_314,EN_L3_5_IT_2,25.0,PSYCHAD,20,5.999590701788309,102831.44973515824,2439.214072388353,81206.44556811609,1095.4104067723413,102597.41642449157,1978.188384000454,81189.87903731335,1102.7655865294091
PsychAD,Donor_314,EN_L3_5_IT_3,25.0,PSYCHAD,21,6.065411266922108,99872.3934135945,2363.4672325285565,75883.19755062844,999.7007015099175,98794.87306324729,1837.965976200296,74728.34927708856,958.8637030061836
PsychAD,Donor_364,EN_L2_3_IT,28.0,PSYCHAD,156,6.504851705611526,87555.82633504317,2446.1731331305996,66285.27843813506,1016.3074547608647,85524.6853918616,1593.0330742475037,63888.38657161194,913.0115505093513
PsychAD,Donor_364,EN_L6_IT_1,28.0,PSYCHAD,25,5.799923353676823,84360.7166138463,2350.4609493458665,60846.40206320049,981.537106288552,82953.48424431066,1667.1795201953144,59581.13710273146,909.7947642631624
PsychAD,Donor_412,EN_L2_3_IT,19.0,PSYCHAD,98,6.5821974959887255,97021.55838060718,2465.6588182058194,74294.76303525858,1030.676008729274,95759.05253973768,1858.385175359356,72783.42536767176,1008.1767951728333
PsychAD,Donor_412,EN_L3_5_IT_2,19.0,PSYCHAD,32,6.083264265795258,95885.80584553904,2477.7619384330865,74083.02379459224,1073.1496814290115,94673.86199752743,1914.7497694765125,72990.85519578125,1067.1215785267011
PsychAD,Donor_412,EN_L3_5_IT_3,19.0,PSYCHAD,28,6.031292098141618,97168.8129334137,2416.2205857139775,73467.85223862674,1015.7219665252017,95556.35918398577,1824.5632677920146,71929.87927617751,985.705475126739
PsychAD,Donor_412,EN_L6_CT,19.0,PSYCHAD,22,5.902561998378356,89272.96738734678,2250.0791120241065,59743.48206699214,815.7949462118006,88602.66648789596,1607.0743774990144,58476.41401176736,744.4919361765158
PsychAD,Donor_472,EN_L2_3_IT,27.0,PSYCHAD,172,6.588352282007906,99448.70170082021,2439.566332335982,78492.29234542185,1034.9846605645166,97677.26033908699,1583.6018839795881,76350.83643309075,924.8696297517117
PsychAD,Donor_472,EN_L3_5_IT_1,27.0,PSYCHAD,38,5.839230347189763,89977.90767681887,2338.659685621126,66625.85794883018,941.3191654146881,88263.35290049006,1489.071523261926,64943.411183696364,837.4488617239203
PsychAD,Donor_472,EN_L3_5_IT_2,27.0,PSYCHAD,103,6.2845099148664945,97894.56830501718,2452.4166804352963,76528.28188194757,1043.7278674507618,97036.98412431666,1592.5694086608607,75829.36006241417,950.7266019582823
PsychAD,Donor_472,EN_L3_5_IT_3,27.0,PSYCHAD,128,6.445873257963722,96039.53698774766,2391.0587898727495,72967.72658052648,977.0513244785508,94951.35731669827,1557.6377357750607,71854.21378582437,887.4118286486195
PsychAD,Donor_472,EN_L5_6_NP,27.0,PSYCHAD,42,5.88114889815088,87778.8323549484,2226.5658188010198,58256.37378513514,742.6931704916,87178.56119803897,1347.147058974332,57826.73848429672,627.0572540097398
PsychAD,Donor_472,EN_L6B,27.0,PSYCHAD,20,5.57196607217932,90971.80528802502,2232.061340059312,61486.7124536145,868.0178664816677,89627.47914312745,1378.1539098281908,60021.594909022846,701.9399487767123
PsychAD,Donor_472,EN_L6_CT,27.0,PSYCHAD,47,5.989236177677845,88561.37618039547,2249.396242688815,58873.87828996198,794.1179493941827,88071.80483276348,1431.9591324138933,58355.74978627676,692.7736775161457
PsychAD,Donor_472,EN_L6_IT_1,27.0,PSYCHAD,48,6.131487458089059,98128.01523269847,2359.033211055126,75065.26366821247,1011.1658839818771,96803.65063488015,1561.9807865989653,73641.44086796624,884.2998283400021
PsychAD,Donor_494,EN_L2_3_IT,26.0,PSYCHAD,165,6.834369450093243,100567.27127362488,2427.624827285666,78735.75048845289,1012.4391362108852,98896.04524526511,1779.1952315138515,76500.12460549583,962.9803058776952
PsychAD,Donor_494,EN_L3_5_IT_2,26.0,PSYCHAD,50,6.219946113089054,100994.92116444273,2428.8263652631676,79635.95535090248,1049.9838114858105,100491.36359721786,1818.1560778719995,79237.9949744417,1029.7037586792794
PsychAD,Donor_494,EN_L3_5_IT_3,26.0,PSYCHAD,83,6.516628304293641,97786.15579614174,2392.7891439313603,74271.24960584365,971.3014184908054,97336.04753909937,1780.0321127381646,73706.31025151591,946.1777076270009
PsychAD,Donor_494,EN_L6_IT_1,26.0,PSYCHAD,36,6.313168202965515,98704.93078152473,2376.841369600864,75402.84119106614,1019.7839171521388,98221.03535887772,1902.261814203347,74827.34239560645,1012.1701222483993
PsychAD,Donor_577,EN_L6_CT,17.0,PSYCHAD,20,5.570407493601808,86933.92815441203,2176.0657362445068,56696.795483940004,766.3554102995184,86824.63380883388,1398.8986264723906,56992.883700384205,671.8783198531312
PsychAD,Donor_666,EN_L2_3_IT,24.0,PSYCHAD,40,6.260424168585515,86551.58039456936,2395.403189766961,64265.761058806296,939.5068714684181,84385.23784890224,1844.480531452255,61920.03521751892,929.3540778136162
PsychAD,Donor_752,EN_L2_3_IT,20.0,PSYCHAD,248,6.852414783572698,100701.85662596337,2403.3457811891753,77961.99585347612,1015.7572176738498,99064.0078598757,1661.357442264271,75873.76613525348,934.6821208103922
PsychAD,Donor_871,EN_L2_3_IT,28.0,PSYCHAD,118,6.527631189577088,91669.93856550005,2488.6453168429944,70232.7800966125,1046.7805396454182,90616.45304144174,1775.0876325695463,68967.64316615752,1001.173447759789
PsychAD,Donor_871,EN_L3_5_IT_3,28.0,PSYCHAD,23,5.717992360651178,86871.39536249437,2400.859336984169,63852.60306931942,995.6672060183018,85613.86429662471,1652.1303812892377,62347.93829577831,915.3746717006367
PsychAD,Donor_959,EN_L2_3_IT,23.0,PSYCHAD,60,5.935163523286051,106871.23802491497,2346.9028032466395,84512.8806763851,1041.8711661659916,106321.28631343905,1297.6148623940549,83860.39583530568,792.1712847086978
PsychAD,Donor_1092,EN_L2_3_IT,14.0,PSYCHAD,89,6.2138329377381245,90702.39908543554,2414.817159041263,68631.68926195262,987.0512240830352,89334.16403347223,1497.804768088643,67087.21449854888,854.7722453312056
PsychAD,Donor_1092,EN_L3_5_IT_2,14.0,PSYCHAD,21,5.589410026598102,96587.16510988103,2405.99988072211,76108.71014227493,1108.7747115354218,94968.98311128367,1586.0247975821126,74459.01896003292,971.4790996646948
PsychAD,Donor_1092,EN_L3_5_IT_3,14.0,PSYCHAD,25,5.712414816104081,92894.7543459937,2376.8710470085075,69770.78377685123,1006.9739432386536,91705.69601398082,1613.233292794951,68644.90805966781,918.4841187334546
PsychAD,Donor_1113,EN_L2_3_IT,16.0,PSYCHAD,148,6.7541283802087895,94610.4627566274,2463.4907738381817,73374.93208273624,1040.0714606499703,92978.49344629713,1849.911215243014,71527.01741738938,1014.6532155642618
PsychAD,Donor_1113,EN_L3_5_IT_1,16.0,PSYCHAD,29,5.9510610174165075,88139.7055247418,2405.4265132555743,65564.01678718353,980.5199278540277,86553.10013287755,1758.2849592381376,63831.94079021932,942.292428181216
PsychAD,Donor_1113,EN_L3_5_IT_2,16.0,PSYCHAD,66,6.301055184013476,96155.86026220191,2468.958078413469,75621.13001188691,1086.3632281141668,94904.30516957465,1827.9449889454843,74413.15998588735,1064.7173753521308
PsychAD,Donor_1113,EN_L3_5_IT_3,16.0,PSYCHAD,49,6.323926228931994,91738.44045896223,2411.8489337167466,69099.41613403762,995.221703347968,90473.05799447058,1893.2256066170735,67804.24253977615,999.7259815458963
PsychAD,Donor_1125,EN_L2_3_IT,13.0,PSYCHAD,148,6.648837569842406,92974.949952014,2484.5593402129884,72042.71989067749,1061.0989452926717,91137.19877430606,1487.5639003198737,69446.22363042834,838.7630559070302
PsychAD,Donor_1125,EN_L3_5_IT_1,13.0,PSYCHAD,27,5.8742393800925115,85137.19977734743,2416.177333935115,62793.316659619566,997.349040954797,83935.40174230136,1641.8559508315054,61419.6249160169,899.4366622003628
PsychAD,Donor_1125,EN_L3_5_IT_2,13.0,PSYCHAD,77,6.440971546742889,94910.32890342994,2494.7597780384353,74481.0642345684,1103.0403210944332,93131.7769345443,1841.1272544910496,72582.5593938487,1068.6289794912725
PsychAD,Donor_1125,EN_L3_5_IT_3,13.0,PSYCHAD,37,6.132752315050202,88588.60028535847,2448.514743904489,65870.23048697895,1016.63114023568,86561.87942668097,1801.0927453600164,63819.74785507131,968.5490056385432
PsychAD,Donor_1132,EN_L2_3_IT,12.0,PSYCHAD,358,7.260051080663925,100387.32757079281,2394.102742727916,77590.98635251955,1014.1316728476858,100195.46031146431,1771.2017185274844,77207.5262681533,952.4314613526795
PsychAD,Donor_1139,EN_L2_3_IT,10.0,PSYCHAD,101,6.605920058556169,99193.86268941437,2454.1935781734715,77060.81894496742,1035.4281329230662,98342.11601717465,1840.5587841384129,75892.23200372189,1010.6439179716084
PsychAD,Donor_1139,EN_L3_5_IT_2,10.0,PSYCHAD,21,5.832706854780794,98602.90631150817,2479.9359073846285,76993.91539430282,1116.519813186325,97441.42156465196,1839.642656606169,75848.0544774935,1062.2479462783544
PsychAD,Donor_1139,EN_L3_5_IT_3,10.0,PSYCHAD,31,6.0592854107615794,96422.16917039442,2417.858285553274,73123.76826569039,1030.3557548470324,95928.12759693111,1814.5831610800753,72486.48176938668,989.8761643903172
PsychAD,Donor_1139,EN_L6_IT_1,10.0,PSYCHAD,21,6.024143597950416,97730.85897123006,2368.543941018631,74142.41798070916,1036.1772316509694,97155.92481702549,1834.205470547593,73331.89203182001,987.7259224949086
PsychAD,Donor_1144,EN_L2_3_IT,16.0,PSYCHAD,236,6.8477067515359655,92558.86245071815,2476.5892802461813,70693.72648062427,1033.5769694114374,91227.31499805165,1753.1039305318393,68924.86688276543,977.7615226063793
PsychAD,Donor_1194,EN_L2_3_IT,13.0,PSYCHAD,412,7.143833968940837,100153.97884657906,2435.4046857326784,78431.67249527751,1040.7691276571793,99691.25582989004,1781.006152480793,77809.56997774295,1000.4520517584267
PsychAD,Donor_1194,EN_L3_5_IT_1,13.0,PSYCHAD,25,5.824920769897321,94056.65423524851,2394.299323032358,70825.78324086126,1010.5946976931964,93224.55576492478,1708.8226848575723,69895.1613427173,945.681308057157
PsychAD,Donor_1194,EN_L3_5_IT_2,13.0,PSYCHAD,72,6.304612440559724,104088.20140474217,2427.4656736087672,83522.61315167633,1098.6295317849217,103697.9321451476,1754.933780370882,83099.21949257777,1048.1805076920973
PsychAD,Donor_1194,EN_L3_5_IT_3,13.0,PSYCHAD,46,6.157783650394699,98287.14170650073,2384.4550466749233,74755.62644634784,1006.8353436527788,97636.2379950772,1771.1521406520108,73974.91935033254,981.2431758772204
PsychAD,Donor_1211,EN_L2_3_IT,18.0,PSYCHAD,36,6.237856779764952,102057.27032270147,2391.569052794987,80392.6238766162,1023.8143109666972,102073.00336366294,1783.3048110766697,80258.06299934407,975.3277879741763
PsychAD,Donor_1211,EN_L3_5_IT_1,18.0,PSYCHAD,20,5.804137386987605,92378.06151022117,2315.9410755360827,68663.4915597364,944.0328908476519,92923.89772211939,1707.1388297795095,69267.34869713795,911.7766008469131
PsychAD,Donor_1211,EN_L3_5_IT_2,18.0,PSYCHAD,35,6.069477542627527,102610.51195805668,2391.3803798455974,81805.67664890797,1053.3006892008675,102632.78761519064,1735.516298500647,81632.85749908304,999.4466779934229
PsychAD,Donor_1211,EN_L3_5_IT_3,18.0,PSYCHAD,63,6.38678477458707,100144.10321755595,2362.149753170875,76767.03764526504,986.2844787459987,99685.29581437893,1762.3233047403212,76110.85412997207,954.3752394054002
PsychAD,Donor_1211,EN_L6_CT,18.0,PSYCHAD,22,5.882206242293166,90731.46711100558,2184.200795980641,60030.411982327525,781.0037282255637,89892.9891540416,1566.2447591199314,59241.0204124176,718.8967835133498
PsychAD,Donor_1211,EN_L6_IT_1,18.0,PSYCHAD,31,6.176224711720277,97271.15799004163,2322.085272215604,73223.17366176739,984.0327304134514,97528.20000141328,1759.0942975466864,73688.54612044786,951.2068386120442
PsychAD,Donor_1235,EN_L2_3_IT,15.0,PSYCHAD,88,6.418791502098961,90897.36110200218,2451.189145545622,68761.76589997362,996.9886553501367,89827.8570148008,1756.5229947305356,67615.92566634735,962.3142475767335
PsychAD,Donor_1235,EN_L3_5_IT_2,15.0,PSYCHAD,20,5.624008641502638,93822.4030095406,2427.717839940868,73040.56511332984,1091.8188559368052,93290.87667801847,1715.434603545794,72570.48829631896,1028.455952640647
PsychAD,Donor_1235,EN_L3_5_IT_3,15.0,PSYCHAD,32,5.876662302908478,89968.55417332787,2397.042867901087,66772.38059494038,986.125731446784,89022.7338671929,1676.7587803671297,65832.52986348108,926.1990010131416
PsychAD,Donor_1308,EN_L2_3_IT,14.0,PSYCHAD,283,6.887376346332921,92984.10158313632,2461.3037948335755,71674.71648028945,1027.2992061099912,90865.68559185458,1724.8998348184114,69271.17056383325,974.3007148522362
PsychAD,Donor_1308,EN_L3_5_IT_1,14.0,PSYCHAD,29,5.85235432283912,87118.79044484934,2412.49398079024,64975.01351005398,999.3476784173489,85038.39264581086,1708.4108441283404,62809.491974544035,943.1435200800794
PsychAD,Donor_1308,EN_L3_5_IT_2,14.0,PSYCHAD,77,6.238801319334886,95973.32889383375,2482.004522730047,75926.02386674775,1096.9259217571978,93914.53615864344,1737.9528475283912,73711.6983601978,1043.0440171479381
PsychAD,Donor_1308,EN_L3_5_IT_3,14.0,PSYCHAD,62,6.2051659147297125,91857.78432255359,2427.1089808405823,69195.04100905769,1010.823211403715,90011.00052483175,1715.53228215943,67314.2430215161,962.1028488181549
PsychAD,Donor_1310,EN_L2_3_IT,22.0,PSYCHAD,175,6.855956863764757,104655.08001661631,2452.007229542888,82907.41627480868,1072.4221176319954,103673.69626226128,1822.7275085478393,81376.41836665873,1035.1782446204595
PsychAD,Donor_1310,EN_L3_5_IT_1,22.0,PSYCHAD,30,5.977052444838383,96431.96093858726,2368.997168992963,72922.6549623648,992.3704715089533,94962.91724610439,1667.5825608006526,70910.15329690142,910.9812025344108
PsychAD,Donor_1310,EN_L3_5_IT_2,22.0,PSYCHAD,79,6.356459934672442,106822.25007282868,2446.966786605418,86291.55752205876,1124.9467270632917,105652.48221952697,1728.8904231646252,84625.45258341236,1044.2079065210755
PsychAD,Donor_1310,EN_L3_5_IT_3,22.0,PSYCHAD,81,6.407069356554352,101361.542889939,2408.965546868625,77847.00341168647,1026.8198054092163,99892.202974856,1716.7359502590734,75851.53530917922,964.7541268547169
